"start_year","N_data","N_years","slope","slope_se","p_value","intercept","intercept_se","intercept_p_value","r_square","adj_r_square","site","trmt","taxa","trophic_level"
2010,24,3,-0.00790653834153657,0.112933491851324,0.944817742806367,15.5599775357506,227.109270832305,0.945996038026204,0.000222744926635214,-0.0452216757585178,"sbcoastal","reef_carp","kelp","producer"
2011,24,3,-0.121509997421702,0.0982386091373545,0.229170600296239,244.08604001842,197.656097859806,0.229893770824208,0.0650189205095092,0.0225197805326688,"sbcoastal","reef_carp","kelp","producer"
2012,24,3,-0.0388593830029826,0.0650297517053635,0.556232938780133,77.7716829700799,130.904900951194,0.558500127586745,0.015971749705935,-0.0287568071256132,"sbcoastal","reef_carp","kelp","producer"
2013,24,3,0.0707393085792659,0.0536455220499403,0.200851614599968,-142.920795653916,108.042090287348,0.199479798783635,0.0732479608313519,0.0311228681418679,"sbcoastal","reef_carp","kelp","producer"
2014,24,3,0.611261937673656,0.145922490783639,0.00038032883562507,-1231.71629818517,294.033843068402,0.00038025493226431,0.443704086283762,0.418417908387569,"sbcoastal","reef_carp","kelp","producer"
2015,24,3,0.698114767471552,0.188326457746127,0.00122926397273072,-1406.93112205544,379.666169954825,0.00123293862141763,0.384467308319669,0.356488549606927,"sbcoastal","reef_carp","kelp","producer"
2016,24,3,-0.615350420023875,0.205210104857339,0.0066154964658207,1241.60098760548,413.908815410673,0.00659925364967998,0.290135227002318,0.257868646411515,"sbcoastal","reef_carp","kelp","producer"
2017,24,3,-0.759560913331234,0.157383098935802,0.0000803214005466147,1532.81097455905,317.599119648995,0.0000803109952762222,0.514264298459461,0.492185402934891,"sbcoastal","reef_carp","kelp","producer"
2018,24,3,0.0176669790792612,0.0353317216846448,0.622017631170154,-36.1352699132216,71.3347519145024,0.617503489327085,0.0112373615726138,-0.0337063947195402,"sbcoastal","reef_carp","kelp","producer"
2000,32,4,0.093374272242438,0.0928577321950514,0.322668206019117,-187.233147947275,185.854779984687,0.321791609713738,0.0326062124082387,0.000359752821846526,"sbcoastal","reef_carp","kelp","producer"
2001,32,4,0.155787402356781,0.099209924897836,0.12683854426203,-312.186999024786,198.66790557231,0.126578058829266,0.0759501403260891,0.0451484783369587,"sbcoastal","reef_carp","kelp","producer"
2002,32,4,0.361099903907453,0.162989251403846,0.0344605748881665,-723.341652224119,326.549016032762,0.0344888421979162,0.140607119792436,0.111960690452184,"sbcoastal","reef_carp","kelp","producer"
2003,32,4,0.266132444038198,0.18957685361055,0.170639071909424,-533.191608129747,380.006862172113,0.170849624828922,0.061641415003868,0.0303627955039968,"sbcoastal","reef_carp","kelp","producer"
2004,32,4,0.0843142231868411,0.226583154266554,0.712425461494714,-168.641745658754,454.412586494619,0.713155938730009,0.00459436284059466,-0.0285858250647189,"sbcoastal","reef_carp","kelp","producer"
2005,32,4,0.210936030046273,0.26239234004897,0.427781668893541,-422.412254531614,526.490312040229,0.428679756348736,0.0210873457433466,-0.0115430760652087,"sbcoastal","reef_carp","kelp","producer"
2006,32,4,-0.00406663210727002,0.242680356359986,0.986741302288029,8.77224968320988,487.180890946949,0.985753174672443,0.00000935998607617384,-0.0333236613477212,"sbcoastal","reef_carp","kelp","producer"
2007,32,4,-0.412259781688997,0.213509360127924,0.0629969646620385,828.44743834046,428.833616256239,0.0628699027857188,0.110538597979083,0.0808898845783861,"sbcoastal","reef_carp","kelp","producer"
2008,32,4,-0.587988653819727,0.160636697145701,0.000962017792179006,1181.79454671225,322.799492875933,0.000960166558979027,0.308728025249487,0.285685626091136,"sbcoastal","reef_carp","kelp","producer"
2009,32,4,-0.107021843347006,0.0716960527496971,0.145954534401833,214.913894336752,144.144936341269,0.146413587797556,0.0691382365931242,0.0381095111462282,"sbcoastal","reef_carp","kelp","producer"
2010,32,4,-0.0570855421316302,0.0618752915142002,0.363581661847891,114.442561156366,124.462168106294,0.365170440374228,0.0275896419961622,-0.0048240366039658,"sbcoastal","reef_carp","kelp","producer"
2011,32,4,-0.0681820086133433,0.0553970817572108,0.227965437865462,136.807902532273,111.486644240448,0.229319238595708,0.0480674128160733,0.016336326576609,"sbcoastal","reef_carp","kelp","producer"
2012,32,4,0.00663208890496597,0.0438400409855722,0.880768127017612,-13.7874861566512,88.2719361326064,0.876926989161345,0.00076226564568505,-0.0325456588327921,"sbcoastal","reef_carp","kelp","producer"
2013,32,4,0.393400890761224,0.0856413405295142,0.0000732129738037565,-792.653668307652,172.524507066989,0.0000730374552735316,0.412927745868394,0.393358670730674,"sbcoastal","reef_carp","kelp","producer"
2014,32,4,0.55692110500832,0.104982646897439,0.00000984768543925679,-1122.23763397541,211.592557376563,0.00000987888223265262,0.484020357597291,0.466821036183867,"sbcoastal","reef_carp","kelp","producer"
2015,32,4,-0.000882380441180474,0.146214136415117,0.995224867843841,2.01412908732429,294.840851399123,0.994594725367887,0.00000121397917553071,-0.0333320788881855,"sbcoastal","reef_carp","kelp","producer"
2016,32,4,-0.52826564309393,0.11238879547286,0.000054230598083264,1065.98002079676,226.744429683344,0.0000540935174035411,0.424109139069358,0.404912777038337,"sbcoastal","reef_carp","kelp","producer"
2017,32,4,-0.437993152137761,0.098436634033757,0.000109655297469297,883.994421724353,198.694376276649,0.000109801935526685,0.397566063251414,0.377484932026461,"sbcoastal","reef_carp","kelp","producer"
2000,40,5,0.123198543001051,0.0640209077979252,0.0618232657579025,-246.91151373526,128.169889389918,0.0615534552395547,0.0887971375419791,0.0648181148457154,"sbcoastal","reef_carp","kelp","producer"
2001,40,5,0.301587356463736,0.103365153840047,0.0058929025784146,-604.078507146912,207.040454746777,0.00589298570345969,0.183022488443711,0.161523080244861,"sbcoastal","reef_carp","kelp","producer"
2002,40,5,0.231243432165456,0.127631246656366,0.0779243983689082,-463.239139324899,255.773081987597,0.0780309036036262,0.079516490936141,0.0552932406976183,"sbcoastal","reef_carp","kelp","producer"
2003,40,5,0.177388165623624,0.146606042206961,0.23376565302285,-355.34807418694,293.945187745168,0.23417271063385,0.0370974687647493,0.0117579284690847,"sbcoastal","reef_carp","kelp","producer"
2004,40,5,0.264042970196986,0.167102891201922,0.1223679854235,-528.997883414094,335.208483052586,0.122828420058163,0.061653925805995,0.0369606080640474,"sbcoastal","reef_carp","kelp","producer"
2005,40,5,-0.0594846646993356,0.171953651594104,0.73130009526884,120.051659128077,345.111064426313,0.729862086446574,0.0031393381059426,-0.023093837207059,"sbcoastal","reef_carp","kelp","producer"
2006,40,5,-0.196491058326877,0.156777972006023,0.217750586079602,394.96807310596,314.810245864765,0.217277888103011,0.0396954639832366,0.0144242919827954,"sbcoastal","reef_carp","kelp","producer"
2007,40,5,-0.346222087176479,0.137198818729651,0.0159212628270755,695.843747759323,275.632495119955,0.0158815836309402,0.143528491290491,0.120989767377082,"sbcoastal","reef_carp","kelp","producer"
2008,40,5,-0.4161869112491,0.106545627348933,0.000372637994084135,836.644845887863,214.156763979125,0.000372080188837503,0.286495918426904,0.267719495227612,"sbcoastal","reef_carp","kelp","producer"
2009,40,5,-0.106769410871664,0.0451924317398,0.0233724177925165,214.406505061313,90.8820027013514,0.0235579492414108,0.128073313262959,0.1051278741383,"sbcoastal","reef_carp","kelp","producer"
2010,40,5,-0.04300836802237,0.0398178111354727,0.286892758959707,86.1333640226435,80.1134557947332,0.289090390571251,0.0297875250009621,0.00425561776414529,"sbcoastal","reef_carp","kelp","producer"
2011,40,5,-0.0280801521377262,0.0387885971656494,0.473543370987442,56.1229673033309,78.0814653634996,0.476676704329316,0.0136037481587726,-0.0123540479423123,"sbcoastal","reef_carp","kelp","producer"
2012,40,5,0.243108883584321,0.0622814276217559,0.000375713721913979,-489.815273846193,125.434826154457,0.000374008047182363,0.286203696160401,0.267419582901464,"sbcoastal","reef_carp","kelp","producer"
2013,40,5,0.429794017955039,0.0692034070456016,0.000000292803829499566,-865.949426475996,139.444899541006,0.00000029337232747374,0.503731375661432,0.490671675020944,"sbcoastal","reef_carp","kelp","producer"
2014,40,5,0.137987560554447,0.0949493536290408,0.154356376863251,-278.086541900857,191.417944014034,0.154495525879628,0.0526527950147602,0.0277226054098854,"sbcoastal","reef_carp","kelp","producer"
2015,40,5,-0.147648542348881,0.0951273922804718,0.128924722802912,297.894711493248,191.871997392518,0.12881570004674,0.0596167675255747,0.0348698403551949,"sbcoastal","reef_carp","kelp","producer"
2016,40,5,-0.390985559043986,0.074375799313092,0.00000593582610683702,789.08609126802,150.090399870009,0.00000592625980985586,0.421039858582056,0.405804065386847,"sbcoastal","reef_carp","kelp","producer"
2000,48,6,0.236652470036113,0.072479821445493,0.00206998522391698,-473.970639708097,145.14089522848,0.00206697369873001,0.188150560843966,0.170501659992748,"sbcoastal","reef_carp","kelp","producer"
2001,48,6,0.225836318774851,0.0879765257178289,0.0135760708341875,-452.399679347867,176.261033313143,0.0135883846864476,0.125301055230907,0.106285860779405,"sbcoastal","reef_carp","kelp","producer"
2002,48,6,0.177822950976336,0.105468430558726,0.098562382322784,-356.22010867603,211.411545786371,0.0987699672795045,0.0582010764685269,0.0377271868265383,"sbcoastal","reef_carp","kelp","producer"
2003,48,6,0.279173287077806,0.116874802408067,0.0210697036136794,-559.359385954941,234.392501216858,0.021183394163602,0.110348859541591,0.0910086173577128,"sbcoastal","reef_carp","kelp","producer"
2004,48,6,0.0557119196214299,0.121075510939481,0.647582071532349,-111.224683326579,242.938100698284,0.649228958725292,0.00458175003623935,-0.0170577771368858,"sbcoastal","reef_carp","kelp","producer"
2005,48,6,-0.181096959830067,0.120644043491857,0.140167109909178,364.046460592036,242.193004950848,0.139641587937733,0.0466964564927083,0.0259724664164627,"sbcoastal","reef_carp","kelp","producer"
2006,48,6,-0.210969483207263,0.109297172110488,0.0597562847944959,424.031097982522,219.523449542482,0.0595833095413786,0.0749272005726416,0.0548169223242206,"sbcoastal","reef_carp","kelp","producer"
2007,48,6,-0.292582718666857,0.0956704909242379,0.00370435650352544,588.1180160025,192.249920942185,0.00369515503497549,0.168966961816418,0.150901026203731,"sbcoastal","reef_carp","kelp","producer"
2008,48,6,-0.327673725794555,0.0747800238330747,0.0000675746662979079,658.792351914531,150.345292158715,0.0000675687240097207,0.294483699674705,0.279146388798068,"sbcoastal","reef_carp","kelp","producer"
2009,48,6,-0.0825188954394288,0.0318386250639571,0.0127537724366334,165.654885537377,64.0434173990828,0.0129219068182052,0.127422054471729,0.108452968699376,"sbcoastal","reef_carp","kelp","producer"
2010,48,6,-0.0215566535658933,0.0296676293600348,0.471149336640456,42.9868156791832,59.7061255853483,0.475183962395347,0.0113470515890247,-0.0101454038112139,"sbcoastal","reef_carp","kelp","producer"
2011,48,6,0.150749627216883,0.0491472492182581,0.00361248213610669,-303.742158684595,98.9580218972174,0.0035915353643871,0.169800413719428,0.151752596626372,"sbcoastal","reef_carp","kelp","producer"
2012,48,6,0.312044547916233,0.053351591468831,0.000000487660844060574,-628.60574470111,107.476819636144,0.000000487789353911708,0.426497181234882,0.414029728653032,"sbcoastal","reef_carp","kelp","producer"
2013,48,6,0.16687779678887,0.0654688335781595,0.0142048849678651,-336.348518306943,131.952481447341,0.0142032138584401,0.123763208717526,0.104714582820081,"sbcoastal","reef_carp","kelp","producer"
2014,48,6,-0.0065225382355114,0.0698679590111942,0.92602679993699,13.1494771938399,140.888789874591,0.92604488908472,0.000189424891880819,-0.0215455876104698,"sbcoastal","reef_carp","kelp","producer"
2015,48,6,-0.158339082526112,0.0655629686739588,0.0197644763244461,319.450404003938,132.273336691358,0.0197640443089753,0.112526909176658,0.09323401589789,"sbcoastal","reef_carp","kelp","producer"
2000,56,7,0.196072913376382,0.0647666760552341,0.00377627685867079,-392.743893794203,129.727716808289,0.00377548395294505,0.145096038683136,0.129264483843935,"sbcoastal","reef_carp","kelp","producer"
2001,56,7,0.187122736230348,0.0771445548610966,0.0186549311654103,-374.869278038742,154.597764932192,0.0186922944683029,0.0982504887990174,0.0815514237767769,"sbcoastal","reef_carp","kelp","producer"
2002,56,7,0.254053095728507,0.0883885023001329,0.0057808726681583,-508.95990871113,177.219035279827,0.00581823560901423,0.132689955587373,0.11662865846862,"sbcoastal","reef_carp","kelp","producer"
2003,56,7,0.119142419925812,0.0904439718915265,0.193298298269459,-238.550840937576,181.430697787831,0.194123160386577,0.0311345984347807,0.0131926465539433,"sbcoastal","reef_carp","kelp","producer"
2004,56,7,-0.0642964478068058,0.0913183318279825,0.484401231133196,129.472098945319,183.275982978571,0.482956317958272,0.00909694209426154,-0.00925311453362254,"sbcoastal","reef_carp","kelp","producer"
2005,56,7,-0.195804303114302,0.0890805718999691,0.0322517236045739,393.559196115734,178.873877100785,0.0320905570707526,0.0821237623674707,0.0651260542631645,"sbcoastal","reef_carp","kelp","producer"
2006,56,7,-0.204553107817418,0.0803691725681551,0.013812022598202,411.149154991511,161.461747698535,0.0137680700185053,0.107111618604898,0.0905766485790632,"sbcoastal","reef_carp","kelp","producer"
2007,56,7,-0.25709887772185,0.0701087714167961,0.000561497049466661,516.842807490962,140.918700307714,0.000560578904814054,0.199382474361439,0.184556223886651,"sbcoastal","reef_carp","kelp","producer"
2008,56,7,-0.254259760489847,0.0562221514089398,0.0000338599902091121,511.254752973834,113.062802397985,0.0000339234850795011,0.274702571182049,0.26127113731505,"sbcoastal","reef_carp","kelp","producer"
2009,56,7,-0.0565524777427727,0.0249710952858422,0.0275667641098669,113.445075021967,50.2418685372706,0.0280113093754106,0.0867417054690321,0.0698295148295697,"sbcoastal","reef_carp","kelp","producer"
2010,56,7,0.110934806307055,0.0377459073664469,0.00483609944053962,-223.54183776523,75.9825490307918,0.00479563910513915,0.137898778699474,0.121933941267982,"sbcoastal","reef_carp","kelp","producer"
2011,56,7,0.225541189557613,0.0438848738758727,0.00000390492585598745,-454.272643155703,88.384179565812,0.00000389980920020534,0.32846897054671,0.31603321074202,"sbcoastal","reef_carp","kelp","producer"
2012,56,7,0.144294749551292,0.0489447730880514,0.00471507104093588,-290.813567393572,98.6237663528317,0.00470716847129538,0.138637472779252,0.122686314867756,"sbcoastal","reef_carp","kelp","producer"
2013,56,7,0.0512726636377821,0.0520134229325803,0.328648092116536,-103.442710051884,104.859112232687,0.328291246225539,0.0176767153409023,-0.000514456597229263,"sbcoastal","reef_carp","kelp","producer"
2014,56,7,-0.0498219443967873,0.0516657045759679,0.339187447728002,100.426646879585,104.209777359962,0.339493789772961,0.0169288640699921,-0.0012761569657489,"sbcoastal","reef_carp","kelp","producer"
2000,64,8,0.172576439263666,0.0590717958229583,0.00485444307169475,-345.703952620545,118.35042032756,0.00486058820252435,0.121003545105819,0.106826182930107,"sbcoastal","reef_carp","kelp","producer"
2001,64,8,0.244346229870096,0.0674880348833471,0.000593039928382361,-489.487935799157,135.279854302833,0.00059730566224868,0.174529083116801,0.161215036070298,"sbcoastal","reef_carp","kelp","producer"
2002,64,8,0.135166908243516,0.0711355089731267,0.0620683577834019,-270.711988991207,142.66235635488,0.0624114148871845,0.0550293644854488,0.0397879026223109,"sbcoastal","reef_carp","kelp","producer"
2003,64,8,0.0117069118584209,0.0719321383365639,0.871245052437411,-23.1426472624562,144.331929677375,0.873131989645553,0.000427033128564648,-0.0156951114983941,"sbcoastal","reef_carp","kelp","producer"
2004,64,8,-0.101691161922085,0.0706494909858998,0.155074055131042,204.485895460569,141.828945535192,0.154397259997683,0.0323356356830345,0.0167281459359866,"sbcoastal","reef_carp","kelp","producer"
2005,64,8,-0.194183828942967,0.0682973625040527,0.00604046370548652,390.306904453863,137.17534185029,0.00600537561353089,0.115345406291952,0.10107678381279,"sbcoastal","reef_carp","kelp","producer"
2006,64,8,-0.196516700604347,0.0612741921910603,0.00212159245368675,395.012049307663,123.130569250087,0.00211588260236982,0.142295098754976,0.128461148734895,"sbcoastal","reef_carp","kelp","producer"
2007,64,8,-0.215682426500771,0.0540315496212663,0.000176159235142973,433.637156987815,108.630501059575,0.000176119262763709,0.204458745409357,0.191627434851443,"sbcoastal","reef_carp","kelp","producer"
2008,64,8,-0.195899021158977,0.0445180390960338,0.0000433413064440085,393.949666918787,89.5480937375283,0.0000435139094993219,0.23799114878389,0.225700683441695,"sbcoastal","reef_carp","kelp","producer"
2009,64,8,0.0542732853088482,0.0316047941662294,0.0909255978616085,-109.425534474842,63.6046894831679,0.0903475793492688,0.0454040095874752,0.0300073000646927,"sbcoastal","reef_carp","kelp","producer"
2010,64,8,0.17795375944097,0.0352627214618495,0.00000420368730821515,-358.383971470668,71.0015356354299,0.00000418752063184072,0.291163563199132,0.279730717444279,"sbcoastal","reef_carp","kelp","producer"
2011,64,8,0.114292092686806,0.0390415899725321,0.00477339173415482,-230.328211154769,78.6493338729052,0.00475858659379589,0.121438859039623,0.107268518056391,"sbcoastal","reef_carp","kelp","producer"
2012,64,8,0.0593981009310112,0.0403711331005605,0.146267303959166,-119.831717072327,81.3680713437828,0.145887452688008,0.0337370331267615,0.0181521465642899,"sbcoastal","reef_carp","kelp","producer"
2013,64,8,0.00475196954049749,0.040595007666587,0.907192483799867,-9.70351144585574,81.8598858046322,0.906024569863655,0.000220960365150331,-0.0159045080160569,"sbcoastal","reef_carp","kelp","producer"
2000,72,9,0.221264493568835,0.0534641443642239,0.0000959639686925441,-443.193666690928,107.142234234917,0.0000966578273733657,0.196581266428923,0.185103855949336,"sbcoastal","reef_carp","kelp","producer"
2001,72,9,0.15117865305384,0.0561728293946355,0.00889508134152528,-302.842223577259,112.626616324118,0.00895333503958412,0.0937709437177766,0.0808248143423164,"sbcoastal","reef_carp","kelp","producer"
2002,72,9,0.0460136041262124,0.0586058134959628,0.4350224505722,-92.0190497720924,117.563359257064,0.436432249497052,0.00872941788342565,-0.00543159043252528,"sbcoastal","reef_carp","kelp","producer"
2003,72,9,-0.0334095313668472,0.0577969759600998,0.565085490883601,67.3308602186146,115.998626744201,0.56347831711654,0.00475077370926345,-0.00946707238060407,"sbcoastal","reef_carp","kelp","producer"
2004,72,9,-0.119217410823391,0.0560366564300351,0.0369038148496101,239.649392839556,112.52169913381,0.0367051259523828,0.0607331619244556,0.0473150642376621,"sbcoastal","reef_carp","kelp","producer"
2005,72,9,-0.189828558947281,0.0537944433742348,0.000742292864962666,381.564425815857,108.073125994556,0.000737936867030991,0.151023902563965,0.138895672600594,"sbcoastal","reef_carp","kelp","producer"
2006,72,9,-0.175499975051032,0.0484641138097679,0.000550777075933155,352.803458821422,97.412949129265,0.000549891315325525,0.157776672485191,0.145744910663551,"sbcoastal","reef_carp","kelp","producer"
2007,72,9,-0.176709301834013,0.0433976900064195,0.000121056184382721,355.327158490742,87.2728265367271,0.000121227255491115,0.191499572688337,0.179949566583884,"sbcoastal","reef_carp","kelp","producer"
2008,72,9,-0.0793691020344294,0.0427850370098354,0.0677979274480138,159.685686172071,86.083565346856,0.0678064651400648,0.046857478470905,0.033241156734775,"sbcoastal","reef_carp","kelp","producer"
2009,72,9,0.119220752015587,0.0304647941978296,0.000208528586588936,-240.056539177663,61.3256811669633,0.000207779834448716,0.179507904796836,0.167786589151076,"sbcoastal","reef_carp","kelp","producer"
2010,72,9,0.0984719679675913,0.0313960342697826,0.00250095645492054,-198.440113095739,63.2316649823037,0.0024871304402916,0.123216775083996,0.110691300442339,"sbcoastal","reef_carp","kelp","producer"
2011,72,9,0.0523753051634464,0.032813931061404,0.114964857182695,-105.669078941072,66.1201253714711,0.114516863285368,0.0351166736591077,0.0213326261399522,"sbcoastal","reef_carp","kelp","producer"
2012,72,9,0.0205564581945367,0.032638757173649,0.530864503642988,-41.5917013868222,65.7997884282532,0.529384099048106,0.00563478352636537,-0.00857043385182932,"sbcoastal","reef_carp","kelp","producer"
2000,80,10,0.149233155501126,0.0455032167492835,0.00155487207378578,-298.938906987329,91.2112916135859,0.00156547078940382,0.121185107159067,0.109918249558542,"sbcoastal","reef_carp","kelp","producer"
2001,80,10,0.0753238142649396,0.0477208704413576,0.118515198701972,-150.854411590564,95.704303824463,0.119014440820119,0.030952681274379,0.0185289977009736,"sbcoastal","reef_carp","kelp","producer"
2002,80,10,0.00286257016579093,0.0484515884514178,0.953038666569229,-5.51561035943371,97.218211835395,0.954901908452137,0.0000447488835736354,-0.0127751902333035,"sbcoastal","reef_carp","kelp","producer"
2003,80,10,-0.0601640314779608,0.0471989371070365,0.206203096456063,120.991469274805,94.7519632264435,0.205415855715554,0.0204061405537135,0.00784724491978672,"sbcoastal","reef_carp","kelp","producer"
2004,80,10,-0.129284265939655,0.0453181620999458,0.00554568188309252,259.850215439526,91.0216216508419,0.00551413429949683,0.0944820350439623,0.0828728303650388,"sbcoastal","reef_carp","kelp","producer"
2005,80,10,-0.173849081977753,0.0436068510374029,0.000149796415963218,349.482962553367,87.6280566735545,0.000149004328115813,0.169276685691435,0.158626386790043,"sbcoastal","reef_carp","kelp","producer"
2006,80,10,-0.150918773314468,0.039603887744256,0.000275030899761233,303.428018266579,79.6236975662074,0.000274966014269893,0.15695252920613,0.146144228298516,"sbcoastal","reef_carp","kelp","producer"
2007,80,10,-0.0848556806092721,0.0401875460247023,0.0379321554524541,170.731997702754,80.8373312415859,0.0378833236704942,0.0540684565507241,0.0419411290706052,"sbcoastal","reef_carp","kelp","producer"
2008,80,10,-0.00193164975737515,0.0388531079817568,0.960475209596247,3.98478212700711,78.1919594500503,0.95948645400977,0.0000316881490836043,-0.0127884184131075,"sbcoastal","reef_carp","kelp","producer"
2009,80,10,0.0648689239783954,0.0266361418627482,0.0171587952534515,-130.718778442846,53.6319262093196,0.0170728126152517,0.0706656165356749,0.0587510731579273,"sbcoastal","reef_carp","kelp","producer"
2010,80,10,0.0506891644884245,0.0269068554405809,0.0633083303453967,-102.269257293336,54.2039153809661,0.0629150184367955,0.0435196912423472,0.0312571231813518,"sbcoastal","reef_carp","kelp","producer"
2011,80,10,0.0218726512459092,0.0271574359602081,0.423036223803844,-44.2469015024576,54.7358677592266,0.421335596073048,0.0082477204614322,-0.00446705235316469,"sbcoastal","reef_carp","kelp","producer"
2000,88,11,0.0863450394358965,0.0395065706841864,0.0315640916468438,-172.974010508675,79.2107727418589,0.0317059350279355,0.0526212667566802,0.0416052349747811,"sbcoastal","reef_carp","kelp","producer"
2001,88,11,0.0344795842749249,0.0404470504410782,0.396325392455685,-69.0025746905746,81.1368839999208,0.397438507287768,0.00837910335364778,-0.00315137218875172,"sbcoastal","reef_carp","kelp","producer"
2002,88,11,-0.0254781968488801,0.040503633708638,0.530993595745995,51.3076275049817,81.2908937590874,0.529609319374752,0.00457991430695406,-0.00699473785226745,"sbcoastal","reef_carp","kelp","producer"
2003,88,11,-0.0783953072990983,0.039083360724061,0.0480155519605597,157.563408572007,78.4794856529794,0.047814165431793,0.0446931310383806,0.0335849116318501,"sbcoastal","reef_carp","kelp","producer"
2004,88,11,-0.126058750632915,0.0374185979472988,0.00113130799776897,253.376606218899,75.174056403487,0.00112533676548654,0.116583723297476,0.106311441010237,"sbcoastal","reef_carp","kelp","producer"
2005,88,11,-0.153639896042811,0.0363018555934186,0.0000576497958971375,308.902917196005,72.9668200458389,0.0000573994437431873,0.172378688995245,0.16275518537891,"sbcoastal","reef_carp","kelp","producer"
2006,88,11,-0.0786725103804944,0.036266046771776,0.0328180223543208,158.285276032225,72.9311102271723,0.0327378670182546,0.0518811860046788,0.0408565486326401,"sbcoastal","reef_carp","kelp","producer"
2007,88,11,-0.019410040615995,0.036368824260374,0.594925894848363,39.1862613162674,73.1741647915987,0.593672231122397,0.00330110918837475,-0.0082884127978069,"sbcoastal","reef_carp","kelp","producer"
2008,88,11,-0.0270327728262502,0.0324143920182364,0.406605895331739,54.4631406185149,65.250251645308,0.406210060338425,0.00802248302863661,-0.00351213926172811,"sbcoastal","reef_carp","kelp","producer"
2009,88,11,0.0306504284105845,0.0229173610798942,0.184607913748374,-61.8711653604104,46.1556221100086,0.183616447019361,0.0203753527216514,0.00898436845097283,"sbcoastal","reef_carp","kelp","producer"
2010,88,11,0.0255513096696459,0.022727029628172,0.26402695126221,-51.6667555431346,45.7950210953463,0.262365595711296,0.0144845813326892,0.00302509972027853,"sbcoastal","reef_carp","kelp","producer"
2000,96,12,0.0500889640334173,0.0341352728538131,0.145614284948959,-100.341006119041,68.4583911240207,0.146061033335195,0.0223930761426988,0.0119930024846423,"sbcoastal","reef_carp","kelp","producer"
2001,96,12,0.00563477924570692,0.0345231121229128,0.870697508794467,-11.1879704770121,69.2707269914736,0.872037745068667,0.000283323773993813,-0.0103519600156448,"sbcoastal","reef_carp","kelp","producer"
2002,96,12,-0.0462409432558261,0.0342084624616827,0.179702340475512,92.9438549663775,68.6735899237192,0.17916881921362,0.0190676625637625,0.00863221216550458,"sbcoastal","reef_carp","kelp","producer"
2003,96,12,-0.0834950956765524,0.0328310598431613,0.0126177135224848,167.795283986639,65.9412810901868,0.012569125256347,0.0643762273859902,0.0544227829964793,"sbcoastal","reef_carp","kelp","producer"
2004,96,12,-0.116311028894921,0.0315568943841503,0.000381233292654106,233.809679450165,63.4136728336771,0.00037954049439437,0.126270634093834,0.116975640839513,"sbcoastal","reef_carp","kelp","producer"
2005,96,12,-0.0920898085251153,0.0332924465489537,0.00683049820738309,185.289824764632,66.9345624523506,0.00678929149633021,0.0752695023951895,0.0654319439100318,"sbcoastal","reef_carp","kelp","producer"
2006,96,12,-0.0242466873444433,0.032912099588488,0.463133184634463,48.9256556117861,66.202785812234,0.461731931955954,0.00574070794076476,-0.00483651857050371,"sbcoastal","reef_carp","kelp","producer"
2007,96,12,-0.0379604692344644,0.0307306719132441,0.21981106337758,76.4788063155971,61.8455682084855,0.21931295510623,0.0159734235171262,0.00550505568220205,"sbcoastal","reef_carp","kelp","producer"
